Zeit,Vollständiger Name,Ereigniskontext,Komponente,Ereignisname,
18.01.2022 13:03,StudierenderH,Datei: Data,Datei,Kursmodul angezeigt,
18.01.2022 13:03,StudierenderH,Datei: Exploratory Data Analysis,Datei,Kursmodul angezeigt,
14.12.2021 20:27,StudierenderH,Datei: Industry 4.0/Predictive Maintenance Training,Datei,Kursmodul angezeigt,
17.01.2022 22:57,StudierenderH,Datei: Introduction &amp, Motivation,Datei,Kursmodul angezeigt
18.01.2022 13:03,StudierenderH,Datei: Introduction &amp, Motivation,Datei,Kursmodul angezeigt
18.01.2022 13:03,StudierenderH,Datei: Introduction &amp, Motivation,Datei,Kursmodul angezeigt
19.12.2021 16:21,StudierenderH,Datei: Introduction &amp, Motivation,Datei,Kursmodul angezeigt
23.11.2021 17:53,StudierenderH,Datei: Introduction &amp, Motivation,Datei,Kursmodul angezeigt
24.11.2021 20:06,StudierenderH,Datei: Jupyter Notebook Rossmann pt.2,Datei,Kursmodul angezeigt,
24.11.2021 20:07,StudierenderH,Datei: Jupyter Notebook Rossmann pt.2,Datei,Kursmodul angezeigt,
14.12.2021 20:31,StudierenderH,Datei: Machine Learning/Supervised Learning,Datei,Kursmodul angezeigt,
18.01.2022 13:03,StudierenderH,Datei: Machine Learning/Supervised Learning,Datei,Kursmodul angezeigt,
7.12.2021 17:21,StudierenderH,Datei: Machine Learning/Supervised Learning,Datei,Kursmodul angezeigt,
1.12.2021 19:18,StudierenderH,Datei: Machine Learning/Unsupervised Learning,Datei,Kursmodul angezeigt,
18.01.2022 13:03,StudierenderH,Datei: Machine Learning/Unsupervised Learning,Datei,Kursmodul angezeigt,
15.12.2021 18:52,StudierenderH,Datei: NYC complete,Datei,Kursmodul angezeigt,
15.12.2021 18:25,StudierenderH,Datei: nyc_small,Datei,Kursmodul angezeigt,
14.12.2021 20:27,StudierenderH,Datei: Predicitive Maintenance Incomplete data,Datei,Kursmodul angezeigt,
15.12.2021 19:02,StudierenderH,Datei: Presenting of Analysis Results,Datei,Kursmodul angezeigt,
18.01.2022 13:03,StudierenderH,Datei: Presenting of Analysis Results,Datei,Kursmodul angezeigt,
19.12.2021 16:09,StudierenderH,Datei: Presenting of Analysis Results,Datei,Kursmodul angezeigt,
1.12.2021 18:49,StudierenderH,Datei: preset for clustering,Datei,Kursmodul angezeigt,
1.12.2021 18:49,StudierenderH,Datei: Preset for Clustering - Test data,Datei,Kursmodul angezeigt,
10.11.2021 18:36,StudierenderH,Datei: Rossman Store Sales Download,Datei,Kursmodul angezeigt,
19.12.2021 16:21,StudierenderH,Datei: Use Cases,Datei,Kursmodul angezeigt,
23.11.2021 17:53,StudierenderH,Datei: Use Cases,Datei,Kursmodul angezeigt,
27.01.2022 14:07,StudierenderH,Forum: Discussion forum,Forum,Kursmodul angezeigt,
10.11.2021 18:28,StudierenderH,Gruppenwahl: Grouping,Gruppenwahl,Kursmodul angezeigt,
10.11.2021 18:29,StudierenderH,Gruppenwahl: Grouping,Gruppenwahl,Kursmodul angezeigt,
10.11.2021 18:29,StudierenderH,Gruppenwahl: Grouping,Gruppenwahl,Wahl durchgeführt,
10.11.2021 18:29,StudierenderH,Gruppenwahl: Grouping,Gruppenwahl,Kursmodul angezeigt,
10.11.2021 18:30,StudierenderH,Gruppenwahl: Grouping,Gruppenwahl,Kursmodul angezeigt,
10.11.2021 18:30,StudierenderH,Gruppenwahl: Grouping,Gruppenwahl,Kursmodul angezeigt,
10.11.2021 18:31,StudierenderH,Gruppenwahl: Grouping,Gruppenwahl,Kursmodul angezeigt,
10.11.2021 18:31,StudierenderH,Gruppenwahl: Grouping,Gruppenwahl,Kursmodul angezeigt,
10.11.2021 18:34,StudierenderH,Gruppenwahl: Grouping,Gruppenwahl,Kursmodul angezeigt,
10.11.2021 18:35,StudierenderH,Gruppenwahl: Grouping,Gruppenwahl,Kursmodul angezeigt,
10.11.2021 18:43,StudierenderH,Gruppenwahl: Grouping,Gruppenwahl,Kursmodul angezeigt,
1.12.2021 17:50,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
1.12.2021 18:00,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
1.12.2021 18:01,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
1.12.2021 18:01,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
1.12.2021 18:02,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
1.12.2021 18:42,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
1.12.2021 18:44,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
1.12.2021 18:49,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
1.12.2021 18:49,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
1.12.2021 18:50,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
1.12.2021 19:18,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
10.01.2022 12:34,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
10.01.2022 12:35,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
10.11.2021 18:28,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
10.11.2021 18:29,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Gruppenmitglied hinzugefügt
10.11.2021 18:33,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
10.11.2021 18:35,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
10.11.2021 18:43,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
10.11.2021 19:33,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Nutzerliste angezeigt
10.11.2021 19:43,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
11.01.2022 10:42,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
11.11.2021 09:00,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
12.01.2022 20:05,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
12.01.2022 20:05,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
12.01.2022 20:07,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
12.01.2022 20:07,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
12.01.2022 20:07,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
14.11.2021 21:42,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
14.11.2021 21:42,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
14.11.2021 21:44,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
14.12.2021 20:27,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
15.11.2021 23:02,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
15.11.2021 23:02,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
15.11.2021 23:03,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
15.12.2021 17:55,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
15.12.2021 18:16,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
15.12.2021 18:24,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
15.12.2021 18:52,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
16.01.2022 16:58,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
16.01.2022 16:58,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
17.01.2022 08:55,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
17.01.2022 08:55,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
17.01.2022 22:56,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
17.01.2022 22:56,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
17.01.2022 22:56,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
17.01.2022 22:56,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
17.01.2022 23:17,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
17.01.2022 23:17,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
17.12.2021 13:33,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
17.12.2021 13:33,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
18.01.2022 13:02,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
18.01.2022 13:02,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
18.01.2022 13:03,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
18.01.2022 13:03,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
18.01.2022 13:03,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
18.01.2022 13:03,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
18.01.2022 17:41,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
18.01.2022 17:41,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
18.01.2022 17:41,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
19.01.2022 11:36,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
19.01.2022 11:36,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
19.01.2022 19:29,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
19.01.2022 23:06,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
19.01.2022 23:06,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
19.12.2021 16:09,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
19.12.2021 16:21,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
19.12.2021 16:21,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
2.01.2022 17:32,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
2.01.2022 17:32,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
2.01.2022 17:32,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
20.01.2022 17:41,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
20.01.2022 17:41,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
21.01.2022 08:05,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
21.01.2022 08:05,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
21.01.2022 11:47,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
21.01.2022 11:47,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
21.01.2022 21:27,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
21.01.2022 21:27,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
21.12.2021 14:20,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
22.01.2022 22:15,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
22.01.2022 22:15,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
22.12.2021 17:45,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
22.12.2021 17:46,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
22.12.2021 17:48,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
22.12.2021 17:48,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
22.12.2021 17:51,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
22.12.2021 17:52,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
22.12.2021 19:44,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
23.01.2022 09:53,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
23.01.2022 09:53,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
23.11.2021 17:52,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
23.11.2021 17:53,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
23.11.2021 19:39,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
24.01.2022 15:31,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
24.01.2022 15:31,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
24.01.2022 22:24,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
24.01.2022 22:24,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
24.11.2021 17:50,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
24.11.2021 18:03,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
24.11.2021 20:06,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
24.11.2021 20:07,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
24.11.2021 20:07,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
25.01.2022 11:44,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
25.01.2022 11:44,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
25.01.2022 14:54,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
25.01.2022 14:54,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
25.01.2022 18:22,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
25.01.2022 18:22,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
25.01.2022 20:50,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
25.01.2022 20:50,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
25.01.2022 20:50,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
26.01.2022 11:02,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
26.01.2022 11:02,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
26.01.2022 11:33,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
26.01.2022 11:33,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
26.01.2022 16:03,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
26.01.2022 20:04,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
26.01.2022 20:04,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
26.01.2022 22:14,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
26.01.2022 22:14,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
27.01.2022 09:12,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
27.01.2022 09:12,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
27.01.2022 09:55,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
27.01.2022 09:55,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
27.01.2022 09:55,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
27.01.2022 09:55,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
27.01.2022 09:55,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
27.01.2022 09:55,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
27.01.2022 14:03,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
27.01.2022 14:03,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
27.01.2022 14:07,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
27.01.2022 14:08,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
27.01.2022 14:19,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
27.01.2022 14:19,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
27.01.2022 14:40,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
27.01.2022 14:40,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),übersicht,übersicht angezeigt
27.01.2022 14:40,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
27.01.2022 14:40,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
27.01.2022 14:48,StudierenderH,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
